pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
CrHgF6,3,0.770551750371122,0.7523077068508066,0.7500385762783648,0.7500007654787457,0.7500000024807257,9.0,80.0,71.0,19.75,16.125,9.0,49.0,93.0,44.0,84.75,12.375,93.0,18.9984032,200.59,181.5915968,45.8220649,40.23549255,18.9984032,53.5,2180.0,2126.5,341.915,459.52125,53.5,6.0,17.0,11.0,15.0,3.0,17.0,2.0,6.0,4.0,2.75,1.125,2.0,57.0,139.0,82.0,76.625,29.4375,57.0,1.66,3.98,2.3200000000000003,3.4425,0.80625,3.98,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,10.0,10.0,1.875,2.8125,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,6.0,26.0,20.0,9.25,4.1875,7.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.5,1.125,1.0,9.7075,25.2375862069,15.530086206900002,11.8340732758625,3.350878232759376,9.7075,0.0,1.97,1.97,1.4775,0.7387499999999999,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,60.625,68.4375,15.0,1.875,3.75,1.875,1.75,False,0.7396165690769712,0.1283522560278669,-2.28733889622,0.2480921875,-4.61345884,-0.0326783160011,0.0,11.8825
RbNiF3,3,0.66332495807108,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,9.0,37.0,28.0,18.4,11.28,9.0,4.0,93.0,89.0,68.8,29.04,93.0,18.9984032,85.4678,66.4693968,40.23128192,25.479454464,18.9984032,53.5,1728.0,1674.5,440.192,515.1232,53.5,1.0,17.0,16.0,12.4,5.5200000000000005,17.0,2.0,5.0,3.0,3.0,1.2,2.0,57.0,220.0,163.0,103.0,55.2,57.0,0.82,3.98,3.16,2.934,1.2552,3.98,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.4,2.16,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2,0.3199999999999999,1.0,9.7075,90.7225,81.015,26.033,25.8758,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.5953947,0.5953947,0.11907894,0.190526304,0.0,15.0,229.0,214.0,99.8,101.76,15.0,1.8,3.0,1.6,0.0,True,0.9176189628313964,0.1992826273708077,-2.28651484248,0.400201333333,-4.466607981,0.080880824,0.8170000000000001,12.3758
NbHg3F6,3,0.6782329983125268,0.6248799769526243,0.6037190412142994,0.6006677156890837,0.6000585690081267,9.0,80.0,71.0,33.5,29.4,9.0,47.0,93.0,46.0,81.8,13.44,93.0,18.9984032,200.59,181.5915968,80.86667992,74.241932064,18.9984032,53.5,2750.0,2696.5,377.396,474.52080000000007,53.5,5.0,17.0,12.0,14.3,3.24,17.0,2.0,6.0,4.0,3.5,1.8,2.0,57.0,164.0,107.0,90.2,39.84,57.0,1.6,3.98,2.38,3.148,0.9984,3.98,1.0,2.0,1.0,1.9,0.18,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,14.0,14.0,4.2,5.880000000000001,0.0,5.0,26.0,21.0,12.5,8.1,7.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.3,1.14,1.0,9.7075,25.2375862069,15.530086206900002,15.21377586207,6.607531034484,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,81.7,80.04,15.0,1.9,3.0,3.4,4.2,False,0.7573414578099291,0.1590675617627847,-2.2818052789700003,-7.589e-05,-4.273040207,-0.0573492314869,0.0,16.1269
Ce2Fe2S2O3,4,0.5091750772173156,0.4120477521406877,0.3562849111962942,0.3411260850515309,0.3350281771376928,8.0,58.0,50.0,24.88888888888889,15.20987654320988,8.0,15.0,88.0,73.0,64.11111111111111,25.876543209876544,87.0,15.9994,140.116,124.11660000000002,56.00557777777778,37.382409876543214,15.9994,54.8,1811.0,1756.2,745.0133333333333,618.6548148148148,54.8,3.0,16.0,13.0,11.333333333333334,5.185185185185186,16.0,2.0,6.0,4.0,3.555555555555556,1.2839506172839503,2.0,66.0,204.0,138.0,120.0,42.66666666666666,66.0,1.12,3.44,2.32,2.375555555555556,0.8004938271604938,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,6.0,6.0,1.5555555555555556,1.9753086419753088,0.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,4.0,8.0,4.0,6.0,0.8888888888888888,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,9.0,9.0,2.888888888888889,3.209876543209876,0.0,0.0,13.0,13.0,2.888888888888889,4.493827160493827,0.0,2.0,22.0,20.0,6.888888888888889,6.71604938271605,2.0,9.105,37.24,28.135,19.425416666666663,10.744907407407403,9.105,0.0,2.202,2.202,0.4893333333333333,0.7611851851851852,0.0,0.0,2.1106628,2.1106628,0.4690361777777778,0.7296118320987655,0.0,12.0,229.0,217.0,113.55555555555556,87.06172839506172,12.0,2.0,2.2222222222222223,1.5555555555555556,0.2222222222222222,True,0.7396165690769709,0.1353441309166204,-2.28156076639,0.8889161333329999,-7.051336354439999,-0.0003286532804229,1.231,16.2677
BaMn2O3,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,8.0,56.0,48.0,21.666666666666668,13.666666666666666,8.0,9.0,87.0,78.0,62.333333333333336,24.666666666666668,87.0,15.9994,137.327,121.3276,49.20021499999999,33.200815,15.9994,54.8,1519.0,1464.2,700.4,645.6,54.8,2.0,16.0,14.0,10.666666666666666,5.333333333333333,16.0,2.0,6.0,4.0,3.333333333333333,1.3333333333333333,2.0,66.0,215.0,149.0,115.16666666666669,49.16666666666666,66.0,0.89,3.44,2.55,2.385,1.055,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.666666666666667,1.222222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.6666666666666665,1.5555555555555556,2.0,9.105,63.59,54.485,18.6466954023,14.981101532566669,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0001033735632183,0.0001378314176244,0.0,12.0,229.0,217.0,116.5,104.5,12.0,2.0,2.0,1.6666666666666667,0.0,True,0.8032113561415081,0.1710972639406545,-2.28144063368,1.6666721000000002,-7.177134251669999,-0.0129284539582999,0.385,14.4317
EuBrO,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,8.0,63.0,55.0,35.333333333333336,18.444444444444446,8.0,25.0,95.0,70.0,69.0,29.33333333333333,25.0,15.9994,151.964,135.9646,82.62246666666667,46.227688888888885,15.9994,54.8,1095.0,1040.2,471.8666666666666,415.4222222222222,54.8,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,4.0,1.3333333333333333,2.0,66.0,198.0,132.0,128.0,46.66666666666666,66.0,1.185,3.44,2.255,2.528333333333333,0.8955555555555557,1.185,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444445,0.0,0.0,7.0,7.0,2.333333333333333,3.111111111111111,0.0,6.0,17.0,11.0,10.666666666666666,4.222222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.333333333333333,3.111111111111111,0.0,1.0,7.0,6.0,3.333333333333333,2.4444444444444446,1.0,9.105,36.46,27.355,25.015,10.606666666666667,9.105,0.0,1.457,1.457,0.4856666666666667,0.6475555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,101.66666666666669,84.8888888888889,12.0,2.0,3.0,3.333333333333333,2.333333333333333,True,0.7147530549426948,0.1455272539793361,-2.27867045443,0.3341033333329999,-4.85482521667,0.101849999005,0.0,20.2653
Eu2TeO2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,8.0,63.0,55.0,38.8,24.64,8.0,25.0,90.0,65.0,62.8,30.24,25.0,15.9994,151.964,135.9646,92.70536,61.364768000000005,15.9994,54.8,1095.0,1040.2,604.452,439.7216,54.8,3.0,16.0,13.0,10.8,6.24,3.0,2.0,6.0,4.0,4.2,1.7600000000000002,2.0,66.0,198.0,132.0,133.2,53.760000000000005,66.0,1.185,3.44,2.255,2.27,0.936,1.185,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,2.8,3.3600000000000003,0.0,6.0,16.0,10.0,9.2,2.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.8,3.3600000000000003,0.0,2.0,7.0,5.0,4.0,2.4,2.0,9.105,36.46,27.355,25.17866666666,12.858933333328,9.105,0.0,0.464,0.464,0.0928,0.14848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,126.8,91.84,12.0,2.0,2.4,2.0,2.8,True,0.7147530549426948,0.1579591759033763,-2.27496144502,0.24526392,-5.467677386,0.442228201333,0.0,20.7858
SrFeO2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,8.0,38.0,30.0,20.0,12.0,8.0,8.0,87.0,79.0,59.25,27.75,87.0,15.9994,87.62,71.62060000000001,43.86595,27.86655,15.9994,54.8,1811.0,1756.2,742.65,687.85,54.8,2.0,16.0,14.0,10.5,5.5,16.0,2.0,5.0,3.0,3.25,1.25,2.0,66.0,195.0,129.0,114.75,48.75,66.0,0.95,3.44,2.49,2.415,1.025,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.5,1.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,9.105,54.23,45.125,20.7925,16.71875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,12.0,229.0,217.0,119.5,107.5,12.0,2.0,2.0,1.5,0.0,True,0.7877573323062756,0.1690857224559107,-2.26755776754,0.997788475,-6.465682265,-0.00206790381548,0.0,13.8214
TmBi2BrO4,4,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,8.0,83.0,75.0,37.75,30.4375,8.0,37.0,95.0,58.0,81.5,11.125,87.0,15.9994,208.9804,192.981,91.34957625,78.2115703125,15.9994,54.8,1818.0,1763.2,423.975,408.71875,54.8,3.0,17.0,14.0,14.25,2.8125,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,190.0,124.0,108.75,42.75,66.0,1.25,3.44,2.19,2.75125,0.7409375,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.375,1.03125,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,14.0,14.0,5.125,6.40625,0.0,6.0,29.0,23.0,14.25,8.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.21875,0.0,1.0,3.0,2.0,2.0,0.5,2.0,9.105,32.95,23.845,20.1975,11.0925,9.105,0.0,1.457,1.457,0.182125,0.31871875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,41.25,43.875,12.0,2.0,3.375,3.75,5.125,True,0.6985119805232709,0.1152509845781606,-2.26630080387,0.0001844375,-6.2617589725,-0.0516684621471999,1.622,16.9383
SmBi2ClO4,4,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,8.0,83.0,75.0,34.625,31.03125,8.0,23.0,94.0,71.0,79.625,14.15625,87.0,15.9994,208.9804,192.981,83.47142500000001,79.47663125,15.9994,54.8,1345.0,1290.2,353.075,343.64374999999995,54.8,3.0,17.0,14.0,14.25,2.8125,16.0,2.0,6.0,4.0,3.625,1.78125,2.0,66.0,198.0,132.0,107.5,42.875,66.0,1.17,3.44,2.27,2.7662500000000003,0.7721874999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.375,1.03125,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,14.0,4.25,5.3125,0.0,6.0,29.0,23.0,12.125,8.4375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,1.75,0.0,1.0,8.0,7.0,2.875,1.34375,2.0,9.105,33.23,24.125,20.0059375,10.9009375,9.105,0.0,2.493,2.493,0.311625,0.54534375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,37.75,38.625,12.0,2.0,3.375,2.5,4.25,True,0.7242401773760752,0.1196240984722088,-2.26536265083,0.00023625,-6.310541005,-0.0743983441466,1.414,16.9967
LuBi2BrO4,4,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,8.0,83.0,75.0,38.0,30.75,8.0,41.0,95.0,54.0,82.0,10.25,87.0,15.9994,208.9804,192.981,92.10365,79.15416250000001,15.9994,54.8,1936.0,1881.2,438.725,427.15625,54.8,3.0,17.0,14.0,14.25,2.8125,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,187.0,121.0,108.375,42.375,66.0,1.27,3.44,2.17,2.75375,0.7378125,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.375,1.03125,4.0,0.0,10.0,10.0,3.875,4.59375,0.0,0.0,14.0,14.0,5.25,6.5625,0.0,6.0,29.0,23.0,14.5,8.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.6875,2.0,0.0,9.0,9.0,1.125,1.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,1.5,2.0,9.105,32.95,23.845,20.083125000000003,10.978125,9.105,0.0,1.457,1.457,0.182125,0.31871875,0.0,0.0,0.0022471,0.0022471,0.0002808875,0.000491553125,0.0,12.0,194.0,182.0,41.25,43.875,12.0,2.0,3.375,3.875,5.25,True,0.6918673786849375,0.1145011664438217,-2.26514098949,-2.6125e-05,-6.26674382875,-0.0411994094909,1.676,16.8262
ErBi2BrO4,4,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,8.0,83.0,75.0,37.625,30.28125,8.0,35.0,95.0,60.0,81.25,11.5625,87.0,15.9994,208.9804,192.981,91.140175,77.94981874999999,15.9994,54.8,1770.0,1715.2,417.975,401.21875,54.8,3.0,17.0,14.0,14.25,2.8125,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,189.0,123.0,108.625,42.625,66.0,1.24,3.44,2.2,2.75,0.7424999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.375,1.03125,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,14.0,14.0,5.0,6.25,0.0,6.0,29.0,23.0,14.125,8.15625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.25,0.4375,0.0,1.0,3.0,2.0,2.125,0.4375,2.0,9.105,32.95,23.845,20.298125,11.193125000000002,9.105,0.0,1.457,1.457,0.182125,0.31871875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,41.25,43.875,12.0,2.0,3.375,3.75,5.0,True,0.7018027205701127,0.1156250916795919,-2.26039373762,0.000117075,-6.266891455,-0.0567616751159,1.594,17.0128
VO,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,8.0,23.0,15.0,15.5,7.5,8.0,46.0,87.0,41.0,66.5,20.5,46.0,15.9994,50.9415,34.9421,33.47045,17.471049999999998,15.9994,54.8,2183.0,2128.2,1118.9,1064.1,54.8,5.0,16.0,11.0,10.5,5.5,5.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,153.0,87.0,109.5,43.5,66.0,1.63,3.44,1.81,2.535,0.905,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.5,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,7.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.5,2.5,2.0,9.105,13.01,3.905,11.0575,1.9525,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,120.5,108.5,12.0,2.0,2.0,1.5,0.0,False,0.5591387152201337,0.1397846788050334,-2.25997276058,1.50027725,-7.65304916,0.002871465,1.1909999999999998,10.8117
LaBr3,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,35.0,57.0,22.0,40.5,8.25,35.0,13.0,95.0,82.0,74.5,30.75,95.0,79.904,138.90547,59.00147000000001,94.6543675,22.125551250000008,79.904,265.8,1193.0,927.2,497.6,347.70000000000005,265.8,3.0,17.0,14.0,13.5,5.25,17.0,4.0,6.0,2.0,4.5,0.75,4.0,120.0,207.0,87.0,141.75,32.625,120.0,1.1,2.96,1.86,2.495,0.6975000000000001,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,1.0,10.0,9.0,7.75,3.375,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,13.5,5.25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,29.48,36.8975,7.4175,31.334375,2.7815625000000006,29.48,0.0,1.457,1.457,1.09275,0.546375,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,96.5,48.75,64.0,2.0,3.75,7.75,0.0,True,0.5789063401120882,0.1085449387710165,-2.25820922681,8.1375e-06,-4.48026483375,-0.3554076640519999,3.095,31.1857
HoBi2BrO4,4,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,8.0,83.0,75.0,37.5,30.125,8.0,33.0,95.0,62.0,81.0,12.0,87.0,15.9994,208.9804,192.981,90.84909,77.58596250000001,15.9994,54.8,1747.0,1692.2,415.1,397.625,54.8,3.0,17.0,14.0,14.25,2.8125,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,192.0,126.0,109.0,43.0,66.0,1.23,3.44,2.21,2.74875,0.7440624999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.375,1.03125,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,14.0,14.0,4.875,6.09375,0.0,6.0,29.0,23.0,14.0,8.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.375,0.65625,0.0,1.0,3.0,2.0,2.25,0.5625,2.0,9.105,32.95,23.845,20.3166666666625,11.2116666666625,9.105,0.0,1.457,1.457,0.182125,0.31871875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,41.25,43.875,12.0,2.0,3.375,3.75,4.875,True,0.7050722889619607,0.1159986306481819,-2.25675452053,0.000213225,-6.264933875,-0.0601562172253,1.574,17.0694
Nd2C(NO)2,4,0.5150787536377127,0.4177168197446951,0.3566615616760124,0.33439016282768,0.3189027145278522,6.0,60.0,54.0,22.285714285714285,21.55102040816326,7.0,19.0,87.0,68.0,64.71428571428571,26.12244897959184,19.0,12.0107,144.242,132.23129999999998,51.50098571428572,52.99486530612245,14.0067,54.8,3823.0,3768.2,949.5285714285716,1017.8326530612246,54.8,3.0,16.0,13.0,11.714285714285714,4.979591836734694,3.0,2.0,6.0,4.0,3.142857142857143,1.6326530612244896,2.0,66.0,201.0,135.0,107.42857142857144,53.46938775510205,66.0,1.14,3.44,2.3,2.541428571428572,0.8008163265306123,1.14,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244896,0.0,4.0,6.0,2.0,5.428571428571429,0.6530612244897959,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,2.0,10.0,8.0,4.857142857142857,2.9387755102040813,2.0,5.64,34.81,29.17,17.5725,9.85,9.105,0.0,6.437,6.437,2.481428571428572,2.8359183673469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,142.0,74.28571428571429,12.0,2.0,2.2857142857142856,0.0,1.1428571428571428,True,0.7335317021864758,0.1373039757898735,-2.25551749856,0.000202542857143,-8.54537202143,-0.25266821375,4.138999999999999,15.4689
DyBi2BrO4,4,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,8.0,83.0,75.0,37.375,29.96875,8.0,31.0,95.0,64.0,80.75,12.4375,87.0,15.9994,208.9804,192.981,90.5453,77.20622500000002,15.9994,54.8,1685.0,1630.2,407.35,387.9375,54.8,3.0,17.0,14.0,14.25,2.8125,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,192.0,126.0,109.0,43.0,66.0,1.22,3.44,2.22,2.7475,0.745625,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.375,1.03125,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,14.0,14.0,4.75,5.9375,0.0,6.0,29.0,23.0,13.875,8.34375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,0.875,0.0,1.0,4.0,3.0,2.375,0.71875,2.0,9.105,32.95,23.845,20.380000000000003,11.275,9.105,0.0,1.457,1.457,0.182125,0.31871875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,41.25,43.875,12.0,2.0,3.375,3.75,4.75,True,0.7083205926780534,0.1163715766761828,-2.2549288822,-8.1375e-06,-6.26619694125,-0.065862712694,1.452,17.2473
